author_uid,article_uid
0000-0003-0704-5511,10.1016/j.jneumeth.2019.108452
0000-0001-8208-1905,10.1016/j.jneumeth.2019.108452
0000-0002-1061-4909,10.3389/fncom.2019.00074
0000-0002-1656-6135,10.1038/s41597-019-0246-8
0000-0003-3288-9820,10.1038/s41597-019-0246-8
0000-0003-0652-9872,10.1038/s41597-019-0246-8
0000-0001-6265-9917,10.1002/hipo.23165
0000-0001-8635-0033,10.1002/hipo.23165
0009-0004-0743-0756,10.1038/s41380-019-0539-5
0000-0003-0890-6141,10.1038/s41380-019-0539-5
0000-0001-7802-5089,10.1038/s41380-019-0539-5
0000-0002-6756-018X,10.1038/s41380-019-0539-5
0000-0002-6721-114X,10.1038/s41380-019-0539-5
0000-0002-4613-6427,10.1038/s41380-019-0539-5
0000-0003-1921-6170,10.1038/s41380-019-0539-5
0000-0001-7232-5558,10.1038/s41380-019-0539-5
0000-0003-3861-3294,10.1038/s41380-019-0539-5
0000-0002-2500-0248,10.1038/s41380-019-0539-5
0000-0002-3386-0512,10.1038/s41380-019-0539-5
0000-0002-8778-675X,10.1523/jneurosci.3036-18.2019
0000-0003-3089-9814,10.3389/fnins.2019.00912
0000-0002-6725-9311,10.3389/fnins.2019.00912
0000-0003-0140-2864,10.1038/s41467-019-11537-7
0000-0001-6152-595X,10.1038/s41467-019-11537-7
0000-0001-6971-8086,10.1007/s10735-019-09839-7
0000-0001-8343-0337,10.1007/s10735-019-09839-7
0000-0001-6062-6441,10.1007/s10735-019-09839-7
0000-0003-0067-9749,10.1523/jneurosci.3039-18.2019
0000-0002-8080-1136,10.1523/jneurosci.3039-18.2019
0000-0002-9707-7746,10.1523/jneurosci.3039-18.2019
0000-0001-6917-2458,10.1146/annurev-neuro-070918-050421
0000-0003-0049-8120,10.1146/annurev-neuro-070918-050421
0000-0002-9640-9278,10.1146/annurev-neuro-070918-050421
0000-0001-5026-9006,10.1093/cercor/bhy299
0000-0001-5781-6498,10.1093/cercor/bhy148
0000-0001-7765-5222,10.1093/cercor/bhy148
0000-0003-3573-4971,10.1093/cercor/bhy148
0000-0002-0459-7911,10.3389/fnmol.2019.00154
0000-0002-0692-500X,10.3389/fnmol.2019.00154
0000-0003-2952-9824,10.3389/fnmol.2019.00154
0000-0001-5347-9260,10.1038/s41583-019-0195-4
0000-0003-0592-028X,10.1038/s41583-019-0195-4
0009-0005-7079-762X,10.1038/s41386-019-0441-5
0000-0001-6548-4016,10.1038/s41386-019-0441-5
0000-0002-7360-4898,10.1038/s41386-019-0441-5
0000-0003-4863-1277,10.1038/s41386-019-0441-5
0000-0002-1612-3078,10.1038/s41386-019-0441-5
0000-0001-7562-4000,10.1038/s41386-019-0441-5
0000-0002-9072-2546,10.1038/s41386-019-0441-5
0000-0003-4084-2125,10.1371/journal.pcbi.1007113
0000-0002-1007-9061,10.1371/journal.pcbi.1007113
0000-0002-0426-5028,10.1371/journal.pcbi.1007113
0000-0002-7259-5248,10.1371/journal.pcbi.1007113
0000-0002-4539-1776,10.1371/journal.pcbi.1007113
0000-0002-2831-9254,10.1038/s41593-019-0417-0
0000-0002-4920-8123,10.1038/s41593-019-0417-0
0000-0002-7793-5969,10.1038/s41593-019-0417-0
0000-0002-2723-3272,10.1038/s41593-019-0417-0
0000-0002-7820-093X,10.1038/s41593-019-0417-0
0000-0002-6770-9474,10.1038/s41593-019-0417-0
0000-0002-4134-1608,10.1038/s41593-019-0417-0
0000-0001-7871-4327,10.1038/s41593-019-0417-0
0000-0003-2540-1153,10.1038/s41593-019-0417-0
0000-0001-5267-489X,10.1038/s41593-019-0417-0
0000-0002-7072-5272,10.1038/s41593-019-0417-0
0000-0002-1416-2065,10.1038/s41593-019-0417-0
0000-0001-8266-0392,10.1038/s41593-019-0417-0
0000-0002-0812-3318,10.1038/s41593-019-0417-0
0000-0002-3300-5399,10.1038/s41593-019-0417-0
0000-0002-0326-5878,10.1038/s41467-019-10498-1
0000-0001-7371-9823,10.1016/j.celrep.2019.05.018
0000-0001-6156-5046,10.1016/j.celrep.2019.05.018
0000-0001-5924-9175,10.1002/glia.23644
0000-0002-2650-3082,10.1016/j.stem.2019.04.014
0000-0001-9401-6430,10.1016/j.stem.2019.04.014
0000-0003-4836-8712,10.1016/j.stem.2019.04.014
0000-0002-6800-6594,10.3389/fnmol.2019.00115
0000-0001-8709-8490,10.3389/fnmol.2019.00115
0000-0002-7405-1893,10.1016/j.stemcr.2019.04.007
0009-0003-0978-5190,10.1016/j.stemcr.2019.04.007
0000-0001-6099-667X,10.1371/journal.pcbi.1006781
0000-0001-6933-797X,10.1371/journal.pcbi.1006781
0000-0002-0875-7759,10.7554/elife.43770
0000-0002-9519-3284,10.1152/jn.00496.2018
0000-0002-7767-2644,10.1152/jn.00738.2018
0000-0003-2207-0483,10.1093/cercor/bhz016
0000-0002-9659-9251,10.1093/cercor/bhz016
0000-0001-5203-5609,10.1093/cercor/bhz016
0000-0002-1291-0728,10.1093/cercor/bhz016
0000-0003-3704-6689,10.1093/cercor/bhy051
0000-0002-2308-8813,10.3389/fnana.2019.00025
0000-0001-5525-5025,10.1002/cne.24673
0000-0002-9238-5440,10.1002/cne.24673
0000-0001-7404-6595,10.1016/j.celrep.2019.02.040
0000-0002-6053-2952,10.1016/j.celrep.2019.02.040
0009-0008-9330-0155,10.1016/j.celrep.2019.02.040
0000-0002-2025-4740,10.1016/j.celrep.2019.02.040
0000-0002-6725-9311,10.1016/j.celrep.2019.02.040
0000-0003-2463-4887,10.1016/j.celrep.2019.02.011
0000-0003-2841-5948,10.1016/j.celrep.2019.02.011
0000-0001-5651-9459,10.1016/j.celrep.2019.02.011
0000-0001-9112-1489,10.1016/j.celrep.2019.02.011
0000-0003-1471-4621,10.1093/cercor/bhy015
0000-0001-7482-5935,10.1186/s13041-019-0426-7
0000-0002-0936-9774,10.1016/j.conb.2018.12.002
0000-0002-9741-3738,10.1002/jnr.24380
0000-0003-1471-4621,10.1002/jnr.24380
0000-0003-0004-7629,10.3389/fnins.2018.00961
0000-0002-8963-2893,10.3389/fnins.2018.00961
0000-0001-8902-0435,10.3389/fnins.2018.00961
0000-0001-5072-3678,10.3389/fnins.2018.00961
0000-0003-1533-7151,10.1038/s41467-018-07113-0
0000-0001-8803-5950,10.1038/s41467-018-07113-0
0000-0002-5843-9871,10.1038/s41467-018-07113-0
0000-0002-1381-5351,10.1038/s41467-018-07113-0
0000-0002-0846-0584,10.1038/s41467-018-07055-7
0000-0002-7722-7444,10.1038/s41467-018-07055-7
0000-0002-2942-2691,10.1371/journal.pcbi.1006359
0000-0002-2308-5727,10.1371/journal.pcbi.1006359
0000-0001-6696-3545,10.1177/1073858418805002
0000-0001-6614-1031,10.1093/cercor/bhy159
0000-0002-8806-8020,10.1093/cercor/bhy159
0000-0003-2649-7097,10.1093/cercor/bhy159
0000-0002-7228-5821,10.1093/cercor/bhy159
0000-0001-5484-0660,10.1093/cercor/bhy159
0000-0003-2167-981X,10.1093/cercor/bhx173
0000-0001-5917-8688,10.1126/sciadv.aau6190
0000-0002-4586-3294,10.1126/sciadv.aau6190
0000-0001-6784-3780,10.1126/sciadv.aau6190
0000-0003-3203-9535,10.1126/sciadv.aau6190
0000-0002-2569-0437,10.1126/sciadv.aau6190
0000-0003-3373-7386,10.1038/s41593-018-0205-2
0000-0001-8198-2138,10.1038/s41593-018-0205-2
0000-0001-7480-0607,10.1038/s41593-018-0205-2
0000-0003-2413-9229,10.1038/s41593-018-0205-2
0000-0001-7959-139X,10.1038/s41593-018-0205-2
0000-0002-7072-5272,10.1038/s41593-018-0205-2
0000-0003-0920-5013,10.1038/s41593-018-0205-2
0000-0001-5803-1174,10.1038/s41593-018-0205-2
0000-0002-5291-4184,10.1038/s41598-018-30958-w
0000-0003-4688-2064,10.1038/s41598-018-30958-w
0000-0003-4723-0623,10.1038/s41467-018-05657-9
0000-0001-6499-1518,10.1038/s41467-018-05657-9
0000-0002-6819-8346,10.1038/s41467-018-05657-9
0000-0002-3993-3153,10.1038/s41467-018-05657-9
0000-0001-7897-8031,10.1038/s41467-018-05657-9
0000-0003-3214-2233,10.1007/s00441-018-2882-2
0000-0003-1980-9873,10.1007/s00441-018-2882-2
0000-0002-4576-1239,10.1093/cercor/bhx156
0000-0001-8340-717X,10.18632/oncotarget.25740
0000-0002-7683-7451,10.3389/fncel.2018.00216
0000-0002-8608-9848,10.3389/fncel.2018.00216
0000-0002-2886-4228,10.3389/fncel.2018.00216
0000-0003-1471-4621,10.3389/fncel.2018.00216
0000-0002-0147-6997,10.1523/jneurosci.0303-18.2018
0000-0002-9279-7867,10.1016/j.celrep.2018.06.115
0000-0002-0581-851X,10.1016/j.celrep.2018.06.115
0000-0003-3980-3532,10.1155/2018/8234734
0000-0002-1751-5460,10.1016/j.nbd.2018.06.020
0000-0002-4557-4177,10.1016/j.neuron.2018.06.002
0000-0002-9640-9278,10.1016/j.neuron.2018.06.002
0000-0002-2204-8043,10.3791/57627
0000-0003-1471-4621,10.3791/57627
0000-0002-4703-6217,10.3791/57627
0000-0001-5555-2839,10.1038/s41593-018-0162-9
0000-0003-4179-8373,10.1038/s41593-018-0162-9
0000-0001-6264-7027,10.1038/s41593-018-0162-9
0000-0001-9384-8067,10.1038/s41593-018-0162-9
0000-0001-9572-3081,10.1038/s41593-018-0162-9
0000-0002-3498-6221,10.1038/s41593-018-0162-9
0000-0003-1471-4621,10.1093/cercor/bhx102
0000-0002-1372-4775,10.1523/jneurosci.3371-17.2018
0000-0002-8585-3082,10.3389/fncir.2018.00037
0000-0002-0459-7911,10.3389/fnmol.2018.00132
0000-0002-9304-9385,10.3791/57526
0000-0001-7670-9815,10.3791/57526
0000-0001-7928-877X,10.1186/s12859-018-2136-z
0000-0003-2015-6590,10.1186/s12859-018-2136-z
0000-0002-5134-5485,10.1186/s12859-018-2136-z
0000-0003-1575-0894,10.1111/bph.14202
0000-0002-6165-2219,10.1111/bph.14202
0000-0001-5203-5609,10.1111/bph.14202
0000-0002-0812-0352,10.1111/bph.14202
0000-0003-3195-7772,10.1093/cercor/bhx352
0000-0001-7054-1249,10.1093/cercor/bhx352
0000-0003-4537-4690,10.1523/jneurosci.2513-17.2018
0000-0002-8008-7884,10.1038/s41598-018-22489-1
0000-0002-8070-0378,10.1038/s41598-018-22489-1
0000-0001-5137-1707,10.1038/s41598-018-22489-1
0000-0002-0955-526X,10.1038/s41598-018-22489-1
0000-0002-7034-0524,10.1038/s41598-018-22489-1
0000-0002-9640-9278,10.1038/nature25999
0000-0001-6365-8254,10.1038/nature25999
0000-0003-3152-5574,10.1038/nature25999
0000-0003-1214-045X,10.1038/nature25999
0000-0002-8113-2739,10.1113/jp275393
0000-0003-4701-3020,10.1038/s41467-018-03282-0
0000-0001-5347-9260,10.1038/s41467-018-03282-0
0000-0002-0936-9774,10.1038/s41467-018-03282-0
0000-0002-9332-5749,10.1073/pnas.1716531115
0000-0003-1538-2366,10.3389/fnana.2018.00015
0000-0002-8854-1586,10.3389/fnana.2018.00015
0000-0002-5361-8045,10.1038/s41593-018-0073-9
0000-0003-1432-8894,10.1038/s41593-018-0073-9
0000-0002-5773-2662,10.1038/s41593-018-0073-9
0000-0002-9342-7411,10.1038/s41593-018-0073-9
0000-0003-4888-4098,10.1038/s41593-018-0073-9
0000-0001-5063-1589,10.1038/s41593-018-0073-9
0000-0001-6614-1031,10.1523/eneuro.0377-17.2017
0000-0002-2153-9254,10.12688/f1000research.12155.1
0000-0001-9572-3081,10.12688/f1000research.12155.1
0000-0002-7448-9289,10.12688/f1000research.12155.1
0000-0002-2153-9254,10.12688/f1000research.12155.1
0000-0001-9572-3081,10.12688/f1000research.12155.1
0000-0002-7448-9289,10.12688/f1000research.12155.1
0000-0001-5132-7642,10.1038/s41467-017-02642-6
0000-0001-5465-9941,10.1038/s41467-017-02642-6
0000-0002-9982-6405,10.1038/s41467-017-02642-6
0000-0003-4173-0774,10.1038/s41467-017-02642-6
0000-0002-0857-029X,10.1038/s41467-017-02642-6
0000-0003-1302-2404,10.1038/s41467-017-02642-6
0000-0002-4931-6167,10.1038/s41467-017-02642-6
0000-0002-6749-1006,10.1038/s41467-017-02642-6
0000-0003-3063-6774,10.1038/s41467-017-02642-6
0000-0003-0842-8207,10.1038/s41467-017-02642-6
0000-0001-5809-6306,10.1016/j.neuron.2017.12.032
0000-0002-1594-3349,10.1002/cne.24373
0000-0002-8616-8693,10.1002/cne.24373
0000-0001-7141-7071,10.1002/cne.24373
0000-0002-9395-4369,10.1152/jn.00694.2017
0000-0002-3340-9828,10.7554/elife.27041
0000-0003-2968-877X,10.7554/elife.27041
0000-0003-2525-5598,10.7554/elife.27041
0000-0002-6325-7861,10.7554/elife.27041
0000-0002-8818-7193,10.7554/elife.27041
0000-0001-9092-0852,10.7554/elife.27041
0000-0002-0034-4036,10.7554/elife.27041
0000-0002-9259-8817,10.7554/elife.27041
0000-0001-7034-0850,10.7554/elife.27041
0000-0002-1338-2517,10.3791/56358
0000-0001-6067-0215,10.1093/cercor/bhx261
0000-0002-7934-8661,10.1093/cercor/bhx261
0000-0002-7031-262X,10.1093/cercor/bhx261
0000-0003-4975-7330,10.1093/cercor/bhw318
0000-0001-8020-6604,10.3389/fncel.2017.00332
0000-0002-6678-3138,10.1093/cercor/bhx220
0000-0002-6514-561X,10.1371/journal.pcbi.1005814
0000-0002-1452-0889,10.1371/journal.pcbi.1005814
0000-0002-1007-9061,10.1371/journal.pcbi.1005814
0000-0002-0152-7854,10.1038/s41598-017-12958-4
0000-0003-3946-9052,10.1038/s41598-017-12958-4
0000-0003-3330-4177,10.1038/s41598-017-12958-4
0000-0002-9640-9278,10.1016/j.celrep.2017.09.075
0000-0002-8943-546X,10.1016/j.celrep.2017.09.075
0000-0001-6508-8910,10.1016/j.celrep.2017.09.075
0000-0001-8340-717X,10.18632/oncotarget.21207
0000-0001-6893-3809,10.18632/oncotarget.21207
0000-0001-5532-4481,10.1093/cercor/bhx171
0000-0001-5975-8914,10.1093/cercor/bhx171
0000-0003-0718-1337,10.1093/cercor/bhx171
0000-0002-7833-3978,10.1093/cercor/bhx171
0000-0001-7890-8447,10.1093/cercor/bhx171
0000-0003-1129-4772,10.1523/jneurosci.1390-17.2017
0000-0001-8574-1841,10.1523/jneurosci.1390-17.2017
0000-0002-0089-744X,10.1523/jneurosci.1390-17.2017
0000-0001-6134-4569,10.1113/jp274565
0000-0002-2812-7674,10.1523/jneurosci.0811-17.2017
0000-0001-8340-717X,10.18632/oncotarget.19918
0000-0002-9132-4427,10.18632/oncotarget.19918
0000-0001-8340-717X,10.3389/fncel.2017.00221
0000-0002-9132-4427,10.3389/fncel.2017.00221
0000-0003-4855-8073,10.1007/s00429-017-1470-7
0000-0001-6614-1031,10.1007/s00429-017-1470-7
0000-0002-7228-5821,10.1007/s00429-017-1470-7
0000-0001-5484-0660,10.1007/s00429-017-1470-7
0000-0002-5603-8433,10.1038/ncomms16091
0000-0002-0846-0584,10.1038/ncomms16091
0000-0001-7663-1026,10.1371/journal.pcbi.1005615
0000-0001-9249-5749,10.1371/journal.pcbi.1005615
0000-0001-5445-0507,10.1371/journal.pcbi.1005615
0000-0002-3239-1873,10.1016/j.neuron.2017.06.039
0000-0002-0859-4582,10.1016/j.neuron.2017.06.039
0000-0003-0133-4582,10.1002/epi4.12062
0000-0001-7044-2953,10.1186/s13229-017-0142-z
0000-0002-6163-3229,10.1111/bph.13850
0000-0001-6482-8067,10.1038/ncomms15604
0000-0003-1485-5416,10.1093/cercor/bhw148
0000-0002-5880-5720,10.1093/cercor/bhw148
0000-0001-7329-2364,10.1016/j.tins.2017.05.004
0000-0001-7160-4184,10.1111/ejn.13595
0000-0001-9840-9928,10.1038/nmeth.4291
0000-0003-4426-8925,10.1038/nmeth.4291
0000-0002-9050-6122,10.1038/nmeth.4291
0000-0002-2327-6224,10.1038/nmeth.4291
0000-0002-1278-2594,10.1038/nmeth.4291
0000-0003-3663-1288,10.1038/nmeth.4291
0000-0001-8958-6148,10.1038/nmeth.4291
0000-0002-9326-6945,10.1038/nmeth.4291
0000-0002-5615-416X,10.1111/acel.12605
0000-0002-2113-7407,10.1111/acel.12605
0000-0002-4931-6167,10.3389/fncel.2017.00134
0000-0002-6749-1006,10.3389/fncel.2017.00134
0000-0002-8875-2180,10.1016/j.celrep.2017.04.044
0000-0002-7529-5435,10.1016/j.celrep.2017.04.044
0000-0001-8340-717X,10.18632/oncotarget.15660
0000-0003-2444-6026,10.1016/j.neuint.2017.03.016
0000-0002-1619-4159,10.1016/j.neuint.2017.03.016
0000-0002-8893-278X,10.1038/nn.4544
0000-0002-0581-851X,10.1038/nn.4544
0000-0001-6879-2858,10.1038/nn.4544
0000-0002-8672-926X,10.1038/nn.4544
0000-0001-6264-7027,10.1038/nn.4544
0000-0002-7094-2883,10.1038/nn.4544
0000-0002-9640-9278,10.1038/nrn.2017.30
0000-0002-6122-9744,10.1093/cercor/bhw094
0000-0002-9842-2839,10.1093/cercor/bhw094
0000-0002-6348-1994,10.1093/cercor/bhw094
0000-0002-7555-6762,10.1093/cercor/bhw094
0000-0002-6637-5900,10.1093/cercor/bhw094
0000-0003-4426-8925,10.1016/bs.pbr.2016.11.005
0000-0002-1920-6514,10.1016/bs.pbr.2016.11.005
0000-0003-0122-4324,10.7554/elife.21012
0000-0001-6264-7027,10.1016/j.conb.2016.12.009
0000-0002-4304-1991,10.1016/j.conb.2016.12.009
0000-0001-7599-2866,10.1016/j.conb.2016.12.009
0000-0001-8358-327X,10.1371/journal.pone.0169611
0000-0003-4436-6787,10.1371/journal.pone.0169611
0000-0001-5993-8245,10.1371/journal.pone.0169611
0000-0002-0152-7854,10.1371/journal.pone.0169611
0000-0002-4589-0006,10.1371/journal.pone.0169611
0000-0003-2333-4188,10.3791/54880
0000-0001-6278-4187,10.3791/54880
0000-0002-9648-6222,10.7554/elife.20362
0000-0002-0457-6379,10.7554/elife.20362
0000-0003-3840-1144,10.7554/elife.20362
0000-0002-9283-9609,10.7554/elife.20362
0000-0003-2162-5117,10.7554/elife.20362
0000-0003-1768-3488,10.7554/elife.20362
0000-0002-9121-8632,10.7554/elife.20362
0000-0001-8358-327X,10.3389/fnana.2016.00124
0000-0002-2339-5522,10.3389/fnana.2016.00124
0000-0002-6095-8996,10.3389/fnana.2016.00124
0000-0002-0152-7854,10.3389/fnana.2016.00124
0000-0002-4589-0006,10.3389/fnana.2016.00124
0000-0002-3937-518X,10.1038/nn.4462
0000-0002-0282-7832,10.1038/nn.4462
0000-0003-4512-3795,10.1038/nn.4462
0000-0002-6122-9744,10.1038/nn.4462
0000-0002-3634-6463,10.1038/nn.4462
0000-0003-3717-5018,10.1038/nn.4462
0000-0001-6091-3088,10.1038/nn.4462
0000-0002-6348-1994,10.1038/nn.4462
0000-0001-9362-5373,10.1038/nn.4462
0000-0002-7555-6762,10.1038/nn.4462
0000-0002-4858-8056,10.1038/nn.4462
0000-0002-6637-5900,10.1038/nn.4462
0000-0001-8340-717X,10.1155/2016/5648390
0000-0002-9922-7381,10.1111/jnc.13872
0000-0001-9030-6115,10.1111/jnc.13872
0000-0002-7607-7421,10.1038/ncomms13579
0000-0002-0930-7346,10.1038/ncomms13579
0000-0003-4743-0334,10.1038/ncomms13579
0000-0001-8850-4825,10.1038/ncomms13579
0000-0003-4484-9148,10.1038/ncomms13579
0000-0001-9441-1705,10.1038/ncomms13579
0000-0002-4414-4714,10.1038/ncomms13579
0000-0003-4311-1037,10.1038/ncomms13579
0000-0002-5631-8267,10.1038/npp.2016.273
0000-0002-8955-117X,10.1016/j.neuro.2016.12.002
0000-0002-1994-4090,10.1016/j.neuro.2016.12.002
0000-0003-4168-0703,10.1007/s12015-016-9676-2
0000-0003-3336-5893,10.1007/s12015-016-9676-2
0000-0002-1856-5646,10.1007/s12015-016-9676-2
0000-0001-8340-717X,10.1371/journal.pone.0166535
0000-0002-5196-5131,10.1007/s10827-016-0629-1
0000-0003-2940-3228,10.1146/annurev-genet-120215-035011
0000-0002-9808-5094,10.1146/annurev-genet-120215-035011
0000-0001-5803-8982,10.1146/annurev-genet-120215-035011
0000-0001-8340-717X,10.1038/tp.2016.181
0000-0003-4942-9281,10.1038/tp.2016.181
0000-0001-8728-797X,10.1038/mp.2016.158
0000-0002-8983-3126,10.1038/mp.2016.158
0000-0002-6784-9290,10.1038/mp.2016.158
0000-0002-9834-6346,10.1038/mp.2016.158
0000-0002-0799-6037,10.1038/mp.2016.158
0000-0001-8321-0852,10.1038/mp.2016.158
0000-0003-0194-8381,10.1038/mp.2016.158
0000-0003-3288-9820,10.1007/s12021-016-9309-6
0000-0001-7109-2668,10.1007/s12021-016-9309-6
0000-0002-5556-1759,10.1007/s12021-016-9309-6
0000-0001-5484-0660,10.1007/s12021-016-9309-6
0000-0003-0652-9872,10.1007/s12021-016-9309-6
0000-0001-8106-5209,10.1016/j.biopsych.2016.09.019
0000-0003-0183-4392,10.1002/cne.24103
0000-0001-7141-7071,10.7554/elife.16088
0000-0003-1336-2118,10.1016/j.tins.2016.08.004
0000-0003-1233-668X,10.1016/j.tins.2016.08.004
0000-0001-7733-3987,10.1016/j.neures.2016.09.003
0000-0003-2531-5175,10.1016/j.pneurobio.2016.09.003
0000-0001-5240-1904,10.1016/j.pneurobio.2016.09.003
0000-0001-5748-6900,10.1016/j.neuron.2016.08.021
0000-0002-6053-2952,10.1016/j.neuron.2016.08.021
0000-0002-4277-0279,10.1016/j.neuron.2016.08.021
0000-0002-1575-4636,10.1016/j.neuron.2016.08.021
0009-0002-6919-0036,10.1016/j.neuron.2016.08.021
0000-0003-1532-7041,10.1016/j.neuron.2016.08.021
0000-0003-0731-6801,10.1016/j.neuron.2016.08.021
0000-0002-9621-0314,10.1126/science.aaf6102
0000-0003-1963-8285,10.1126/science.aaf6102
0000-0003-2392-5105,10.1126/science.aaf6102
0000-0002-0199-4727,10.1126/science.aaf6102
0000-0002-3739-3157,10.1126/science.aaf5663
0000-0001-5748-6900,10.1126/science.aaf5663
0000-0002-1716-8972,10.1126/science.aaf5663
0000-0002-7483-8362,10.1126/science.aaf5663
0000-0003-1471-4621,10.1126/science.aaf5663
0000-0002-0950-7460,10.1126/science.aaf5663
0000-0001-9011-0630,10.1126/science.aaf5663
0000-0001-5484-0660,10.1126/science.aaf5663
0000-0003-3077-9548,10.1016/j.celrep.2016.07.035
0000-0002-0489-7455,10.1016/j.celrep.2016.07.035
0000-0001-6584-2282,10.1016/j.celrep.2016.07.035
0000-0002-7893-2006,10.1016/j.celrep.2016.07.035
0000-0002-2924-5621,10.1016/j.celrep.2016.07.035
0000-0001-7923-1538,10.1038/nn.4366
0000-0002-1039-4985,10.1038/nn.4366
0000-0002-6861-4506,10.1038/nn.4366
0000-0002-4539-1776,10.1038/nn.4366
0000-0002-0254-009X,10.1016/j.jchemneu.2016.07.007
0000-0001-8340-717X,10.1371/journal.pone.0159093
0000-0003-4942-9281,10.1371/journal.pone.0159093
0000-0001-5276-5732,10.1016/j.celrep.2016.06.071
0000-0003-4426-8925,10.1016/j.celrep.2016.06.071
0000-0002-9741-3738,10.1007/s00429-016-1265-2
0000-0003-1085-5929,10.1007/s00429-016-1265-2
0000-0001-5212-2104,10.1007/s00429-016-1265-2
0000-0003-2443-4252,10.1038/srep29308
0000-0003-1138-3732,10.7554/elife.15784
0000-0001-9260-3156,10.1016/j.neuron.2016.06.012
0000-0001-5948-3092,10.1016/j.neuron.2016.06.012
0000-0002-0430-3223,10.1016/j.neuron.2016.06.012
0000-0002-0587-9355,10.1016/j.neuron.2016.06.012
0000-0002-7113-3543,10.1038/srep28454
0000-0002-9427-3418,10.1038/srep28454
0000-0003-3804-1951,10.1038/srep28454
0000-0001-5253-8855,10.1038/srep28454
0000-0002-0369-8788,10.1038/srep28381
0000-0002-2711-4679,10.1038/srep28381
0000-0002-6639-2989,10.1038/srep28381
0000-0001-6796-411X,10.1038/srep28381
0000-0002-9517-8076,10.1038/srep28381
0000-0001-6265-9917,10.1007/s40708-016-0053-3
0000-0002-9304-9385,10.1016/bs.pbr.2016.04.012
0000-0003-0310-0923,10.1016/j.neuron.2016.05.008
0000-0002-9786-4221,10.1016/j.neuron.2016.05.008
0000-0002-9477-604X,10.1016/j.neuron.2016.05.008
0000-0002-4320-798X,10.1016/j.neuron.2016.05.008
0000-0002-9741-3738,10.1016/j.neuropharm.2016.05.015
0000-0003-1085-5929,10.1016/j.neuropharm.2016.05.015
0000-0001-5212-2104,10.1016/j.neuropharm.2016.05.015
0000-0002-5178-9561,10.1016/j.neuron.2016.04.044
0000-0002-6692-6012,10.1016/j.neuron.2016.04.044
0000-0003-0907-1430,10.1016/j.neuron.2016.04.044
0000-0001-8340-717X,10.1093/ijnp/pyv122
0000-0002-5685-3403,10.1038/srep24904
0000-0003-3344-4495,10.1016/j.celrep.2016.03.063
0000-0002-9359-6653,10.1016/j.celrep.2016.03.063
0000-0002-1546-3927,10.1113/jp271518
0000-0002-7473-1223,10.1113/jp271518
0000-0002-1431-7717,10.1113/jp271518
0000-0002-3739-3157,10.1016/j.neuron.2016.03.022
0000-0001-9165-5827,10.1093/cercor/bhw037
0000-0002-0367-9149,10.1093/cercor/bhw037
0000-0002-5557-738X,10.1093/cercor/bhw037
0000-0002-7543-0289,10.1093/cercor/bhw037
0000-0001-6571-5910,10.1093/cercor/bhw037
0000-0002-8862-2896,10.1093/cercor/bhw037
0000-0002-0792-3460,10.1002/cne.23961
0000-0002-7025-364X,10.1002/cne.23961
0000-0002-8210-1678,10.1002/cne.23961
0000-0003-2111-6638,10.1002/cne.23961
0000-0003-0978-8431,10.1002/cne.23961
0000-0003-1198-3930,10.1002/cne.23961
0000-0002-0857-029X,10.1093/cercor/bhw002
0000-0002-4931-6167,10.1093/cercor/bhw002
0000-0002-3355-5892,10.1093/cercor/bhw002
0000-0002-6091-538X,10.1093/cercor/bhw002
0000-0003-1700-8909,10.1093/cercor/bhw002
0000-0002-1070-7929,10.1093/cercor/bhw002
0000-0002-8420-2667,10.3389/fncom.2015.00155
0000-0002-6101-4129,10.3389/fncom.2015.00155
0000-0003-0950-6035,10.3389/fncom.2015.00155
0000-0002-7934-8661,10.1007/s00429-015-1173-x
0000-0002-2326-4864,10.1007/s00429-015-1173-x
0000-0002-8814-6818,10.1038/nn.4216
0000-0003-2540-1153,10.1038/nn.4216
0000-0002-6466-5883,10.1038/nn.4216
0000-0002-9361-5607,10.1038/nn.4216
0000-0001-6482-8067,10.1038/nn.4216
0000-0003-3968-0608,10.14814/phy2.12664
0000-0003-3414-2448,10.14814/phy2.12664
0000-0002-2036-7120,10.14814/phy2.12664
0000-0001-5063-1589,10.14814/phy2.12664
0000-0002-9238-5440,10.1002/cne.23948
0000-0001-5438-5151,10.1038/nbt.3443
0000-0002-6122-9744,10.1038/nbt.3443
0000-0002-6637-5900,10.1038/nbt.3443
0000-0002-5021-5507,10.1016/j.euroneuro.2015.12.018
0000-0002-0081-0068,10.1016/j.euroneuro.2015.12.018
0000-0002-9826-8421,10.3389/fncel.2015.00471
0000-0001-6156-6671,10.2217/nmt.15.49
0000-0002-8683-2937,10.2217/nmt.15.49
0000-0002-7968-2707,10.1038/srep16176
0000-0001-7248-3281,10.1038/srep16176
0000-0002-3386-8362,10.3389/fncir.2015.00071
0000-0002-9621-0314,10.1126/science.aac9462
0000-0003-1963-8285,10.1126/science.aac9462
0000-0003-2392-5105,10.1126/science.aac9462
0000-0002-0199-4727,10.1126/science.aac9462
0000-0002-5724-2903,10.1016/j.neuron.2015.10.006
0000-0001-7665-8296,10.1039/c5cc07664a
0000-0002-2017-5823,10.1039/c5cc07664a
0000-0003-2327-9027,10.1039/c5cc07664a
0000-0002-2013-4394,10.1039/c5cc07664a
